,Player Name,Born,Age,Batting Style,Bowling Style,Playing Role,Innings_ODI_batting,Innings_T20_batting,Innings_Test_batting,NO_ODI,NO_T20,NO_Test,Runs_ODI_batting,Runs_T20_batting,Runs_Test_batting,HS_ODI,HS_T20,HS_Test,Ave_ODI_batting,Ave_T20_batting,Ave_Test_batting,BF_ODI,BF_T20,BF_Test,SR_ODI_batting,SR_T20_batting,100_ODI,100_T20,100_Test,50_ODI,50_T20,50_Test,0_ODI,0_T20,0_Test,Innings_ODI_bowling,Innings_T20_bowling,Innings_Test_bowling,Balls_ODI,Balls_T20,Balls_Test,Runs_ODI_bowling,Runs_T20_bowling,Runs_Test_bowling,Wickets_ODI,Wickets_T20,Wickets_Test,BBI_ODI,BBI_T20,BBI_Test,Ave_ODI_bowling,Ave_T20_bowling,Ave_Test_bowling,Econ_ODI,Econ_T20,Econ_Test,SR_ODI_bowling,SR_T20_bowling,SR_Test_bowling,4_ODI,4_T20,4_Test,5_ODI,5_T20,5_Test,10_ODI,10_T20,10_Test,ODI_Matches,T20_Matches,Test_Matches,Country,Current Status,SpanStart_ODI,SpanEnd_ODI,SpanStart_Test,SpanEnd_Test,SpanStart_T20,SpanEnd_T20
501,Shabbir Ahmed,4/21/1976,48.27123288,Right hand Bat,Right arm Fast medium,Bowler,11,0,15,5,0,5,10,0,88,2,0,24,1.66,0.0,8.8,29,0,0,34.48,0.0,0,0,0,0,0,0,0,0,4,32,1,19,1642,0,2576,1192,19,1175,33,0,51,3/32,-,5/48,36.12,0.0,23.03,4.35,9.5,2.73,49.7,0.0,50.5,0,0,0,0,0,2,0,0,0,32,1,10,PAK,Retired,1999,2005,2003,2005,2007,2007
502,Shadab Khan,10/4/1998,25.81917808,Right hand Bat,Legbreak,Allrounder,44,52,11,11,14,2,855,679,300,86,52,56,25.9,17.86,33.33,997,486,0,85.75,139.71,0,0,0,4,1,3,3,6,0,67,96,11,3388,0,954,2960,2522,513,85,107,14,4/27,4/8,3/31,34.82,23.57,36.64,5.24,7.24,3.22,39.8,19.5,68.1,5,3,0,0,0,0,0,0,0,70,104,6,PAK,Currently Playing,2017,2023,2017,2020,2017,2024
503,Shafiul Islam,10/6/1989,34.81369863,Right hand Bat,Right arm Fast medium,Bowler,34,6,21,12,1,1,134,23,211,24,16,53,6.09,4.6,10.55,240,33,0,55.83,69.69,0,0,0,0,0,1,9,1,2,60,20,19,2540,0,1734,2529,532,942,70,20,17,4/21,3/36,3/86,36.12,26.6,55.41,5.97,7.98,3.25,36.2,20.0,102.0,4,0,0,0,0,0,0,0,0,60,20,11,BAN,Retired,2010,2020,2010,2017,2010,2020
504,Shahadat Hossain,8/7/1986,37.97808219,Right hand Bat,Right arm Medium fast,Bowler,27,5,69,17,3,17,79,8,521,16,4,40,7.9,4.0,10.01,151,12,0,52.31,66.66,0,0,0,0,0,0,3,1,10,50,6,60,2198,0,5380,2143,198,3731,47,4,72,3/34,2/22,6/27,45.59,49.5,51.81,5.84,9.9,4.16,46.7,30.0,74.7,0,0,0,0,0,4,0,0,0,51,6,38,BAN,Retired,2006,2013,2005,2015,2006,2013
505,Shaheen Shah Afridi,4/6/2000,24.31232877,Left hand Bat,Left arm Fast,Bowler,29,20,37,17,9,9,196,146,182,25,23,21,16.33,13.27,6.5,239,115,0,82.0,126.95,0,0,0,0,0,0,3,3,9,52,70,50,2695,0,5814,2490,1958,3019,104,96,113,6/35,4/22,6/51,23.94,20.39,26.71,5.54,7.65,3.11,25.9,15.9,51.4,6,2,0,3,0,4,0,0,1,53,70,29,PAK,Currently Playing,2018,2023,2018,2023,2018,2024
506,Shahidullah,2/6/1999,25.47671233,Left hand Bat,Slow Left arm Orthodox,Batting Allrounder,3,3,1,0,1,0,39,72,0,37,49,0,13.0,36.0,0.0,71,59,0,54.92,122.03,0,0,0,0,0,0,0,1,1,1,0,1,18,0,30,16,0,6,0,0,0,-,-,-,0.0,0.0,0.0,5.33,0.0,1.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,3,1,AFG,Retired,2022,2023,2021,2021,2023,2023
507,Shahriar Nafees,5/1/1985,39.24383562,Left hand Bat,Never Bowled,Top order Batter,75,1,48,5,0,0,2201,25,1267,123,25,138,31.44,25.0,26.39,3167,17,0,69.49,147.05,4,0,1,13,0,7,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,75,1,24,BAN,Retired,2005,2011,2005,2013,2006,2006
508,Shakib Al Hasan,3/24/1987,37.34794521,Left hand Bat,Slow Left arm Orthodox,Allrounder,234,127,123,31,17,7,7570,2551,4505,134,84,217,37.29,23.19,38.83,9138,2105,0,82.84,121.18,9,0,5,56,13,31,12,9,5,241,126,113,12575,0,15057,9360,3117,7387,317,149,237,5/29,5/20,7/36,29.52,20.91,31.16,4.46,6.81,2.94,39.6,18.4,63.5,10,6,0,4,2,19,0,0,2,247,129,67,BAN,Currently Playing,2006,2023,2007,2024,2006,2024
509,Shamsur Rahman,6/5/1988,36.14794521,Right hand Bat,Never Bowled,Opening Batter,10,8,12,0,0,0,266,86,305,96,53,106,26.6,10.75,25.41,350,85,0,76.0,101.17,0,0,1,2,1,0,2,2,1,1,0,1,6,0,6,13,0,5,0,0,0,-,-,-,0.0,0.0,0.0,13.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,10,9,6,BAN,Retired,2013,2014,2014,2014,2013,2014
510,Shan Masood,10/14/1989,34.79178082,Left hand Bat,Right arm Medium fast,Opening Batter,9,17,62,0,4,0,163,395,1778,50,65,156,18.11,30.38,28.67,234,324,0,69.65,121.91,0,0,4,1,3,9,2,2,8,0,0,10,0,0,144,0,0,92,0,0,2,-,-,1/6,0.0,0.0,46.0,0.0,0.0,3.83,0.0,0.0,72.0,0,0,0,0,0,0,0,0,0,9,19,33,PAK,Currently Playing,2019,2023,2013,2024,2022,2022
511,Sharjeel Khan,8/14/1989,34.95890411,Left hand Bat,Legbreak,Opening Batter,25,18,2,0,0,0,812,406,44,152,59,40,32.48,22.55,22.0,716,305,0,113.4,133.11,1,0,0,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,25,21,1,PAK,Retired,2013,2017,2017,2017,2013,2021
512,Shoriful Islam,6/3/2001,23.15342466,Left hand Bat,Left arm Medium fast,Bowler,20,16,16,9,7,2,83,37,116,16,6,26,7.54,4.11,8.28,106,36,0,78.3,102.77,0,0,0,0,0,0,1,3,3,36,40,17,1645,0,1392,1515,1115,746,56,46,22,4/21,3/21,3/28,27.05,24.23,33.9,5.52,8.14,3.21,29.3,17.8,63.2,3,0,0,0,0,0,0,0,0,36,41,10,BAN,Currently Playing,2021,2024,2021,2024,2021,2024
513,Shubman Gill,9/8/1999,24.89041096,Right hand Bat,Right arm Offbreak,Opening Batter,44,20,46,7,2,4,2271,539,1492,208,126,128,61.37,29.94,35.52,2195,378,0,103.46,142.59,6,1,4,13,3,6,1,1,4,1,0,1,12,0,7,11,0,1,0,0,0,-,-,-,0.0,0.0,0.0,5.5,0.0,0.85,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,44,20,25,IND,Currently Playing,2019,2023,2020,2024,2023,2024
514,Shuvagata Hom,11/11/1986,37.71506849,Right hand Bat,Right arm Offbreak,Batting Allrounder,3,4,15,1,2,4,70,35,244,35,16,50,35.0,17.5,22.18,86,35,0,81.39,100.0,0,0,0,0,0,1,0,0,3,1,4,11,12,0,846,9,71,506,0,2,8,-,1/18,2/66,0.0,35.5,63.25,4.5,6.45,3.58,0.0,33.0,105.7,0,0,0,0,0,0,0,0,0,4,5,8,BAN,Retired,2011,2011,2014,2016,2016,2016
515,Sikandar Raza,4/24/1986,38.2630137,Right hand Bat,"Right arm Offbreak, Legbreak",Batting Allrounder,134,87,33,20,5,0,4154,2037,1187,141,87,127,36.43,24.84,35.96,4806,1528,0,86.43,133.31,7,0,1,21,14,8,3,7,3,112,80,25,4610,0,2657,3738,1623,1441,88,66,34,4/55,4/8,7/113,42.47,24.59,42.38,4.86,7.13,3.25,52.3,20.6,78.1,1,2,0,0,0,2,0,0,0,142,91,17,ZIM,Currently Playing,2013,2024,2013,2021,2013,2024
516,Sohag Gazi,8/5/1991,32.98356164,Right hand Bat,Right arm Offbreak,Bowler,16,7,16,4,3,1,184,57,325,30,24,101,15.33,14.25,21.66,213,59,0,86.38,96.61,0,0,1,0,0,0,0,0,3,19,10,18,919,0,3151,722,299,1599,22,4,38,4/29,1/28,6/74,32.81,74.75,42.07,4.71,8.54,3.04,41.7,52.5,82.9,1,0,0,0,0,2,0,0,0,20,10,10,BAN,Retired,2012,2014,2012,2014,2012,2015
517,Sohail Khan,3/6/1984,40.39726027,Right hand Bat,Right arm Fast medium,Bowler,6,1,12,1,1,2,25,1,252,7,1,65,5.0,0.0,25.2,51,1,0,49.01,100.0,0,0,0,0,0,1,0,0,0,13,5,17,666,0,1828,597,123,1125,19,5,27,5/55,2/13,5/68,31.42,24.6,41.66,5.37,8.2,3.69,35.0,18.0,67.7,0,0,0,1,0,2,0,0,0,13,5,9,PAK,Retired,2008,2016,2009,2016,2008,2017
518,Sohail Tanvir,12/12/1984,39.63013699,Left hand Bat,Left arm Medium fast,Bowler,40,25,3,11,8,0,399,196,17,59,41,13,13.75,11.52,5.66,458,164,0,87.11,119.51,0,0,0,1,0,0,3,2,1,60,57,4,2949,0,504,2566,1454,316,71,54,5,5/48,3/12,3/83,36.14,26.92,63.2,5.22,7.18,3.76,41.5,22.4,100.8,3,0,0,1,0,0,0,0,0,62,57,2,PAK,Retired,2007,2014,2007,2007,2007,2017
519,Sohrawordi Shuvo,11/21/1988,35.68767123,Left hand Bat,Slow Left arm Orthodox,Bowler,10,1,2,3,1,0,98,1,15,20,1,15,14.0,0.0,7.5,135,3,0,72.59,33.33,0,0,0,0,0,0,0,0,1,17,1,2,762,0,297,572,12,146,14,0,4,3/14,-,3/73,40.85,0.0,36.5,4.5,12.0,2.94,54.4,0.0,74.2,0,0,0,0,0,0,0,0,0,17,1,1,BAN,Retired,2010,2011,2011,2011,2010,2010
520,Soumya Sarkar,2/25/1993,31.42465753,Left hand Bat,Right arm Medium fast,Batting Allrounder,64,84,30,4,4,0,2012,1408,831,169,68,149,33.53,17.6,27.7,2064,1147,0,97.48,122.75,3,0,1,12,5,4,8,13,2,24,28,12,534,0,508,525,451,336,15,12,4,3/18,2/19,2/68,35.0,37.58,84.0,5.89,9.39,3.96,35.6,24.0,127.0,0,0,0,0,0,0,0,0,0,69,85,16,BAN,Currently Playing,2014,2024,2015,2021,2015,2024
521,Syed Rasel,7/3/1984,40.07123288,Left hand Bat,Left arm Medium fast,Bowler,27,3,12,11,1,4,81,7,37,15,6,19,5.06,3.5,4.62,185,9,0,43.78,77.77,0,0,0,0,0,0,5,0,2,52,8,8,2657,0,879,2051,202,573,61,4,12,4/22,1/10,4/129,33.62,50.5,47.75,4.63,6.96,3.91,43.5,43.5,73.2,1,0,0,0,0,0,0,0,0,52,8,6,BAN,Retired,2005,2010,2005,2007,2007,2008
522,T Bavuma,5/17/1990,34.2,Right hand Bat,Right arm Medium,Middle order Batter,37,35,97,4,4,12,1512,670,2997,144,72,172,45.81,21.61,35.25,1698,567,0,89.04,118.16,5,0,2,4,1,20,2,6,9,1,0,5,37,0,96,22,0,61,0,0,1,-,-,1/29,0.0,0.0,61.0,3.56,0.0,3.81,0.0,0.0,96.0,0,0,0,0,0,0,0,0,0,38,36,57,SA,Retired,2016,2023,2014,2023,2019,2023
523,T Maruma,4/19/1988,36.27671233,Right hand Bat,Legbreak Googly,Top order Batter,18,13,7,1,4,0,196,100,68,35,23,41,11.52,11.11,9.71,330,109,0,59.39,91.74,0,0,0,0,0,0,1,1,3,9,2,0,225,0,0,230,20,0,4,1,0,2/50,1/8,-,57.5,20.0,0.0,6.13,6.66,0.0,56.2,18.0,0.0,0,0,0,0,0,0,0,0,0,22,13,4,ZIM,Retired,2007,2021,2013,2021,2008,2019
524,T Mupariwa,4/16/1985,39.28493151,Right hand Bat,Right arm Fast medium,Bowler,32,2,2,10,2,1,185,5,15,33,3,14,8.4,0.0,15.0,325,3,0,56.92,166.66,0,0,0,0,0,0,9,0,0,40,4,1,2019,0,204,1690,94,136,57,1,0,4/39,1/22,-,29.64,94.0,0.0,5.02,7.23,4.0,35.4,78.0,0.0,3,0,0,0,0,0,0,0,0,40,4,1,ZIM,Retired,2004,2016,2004,2004,2007,2008
525,T Natarajan,4/4/1991,33.31780822,Left hand Bat,Left arm Medium,Bowler,1,0,1,1,0,1,0,0,1,0,0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,4,2,120,0,230,143,122,119,3,7,3,2/70,3/30,3/78,47.66,17.42,39.66,7.15,7.62,3.1,40.0,13.7,76.6,0,0,0,0,0,0,0,0,0,2,4,1,IND,Retired,2020,2021,2021,2021,2020,2021
526,T Panyangara,10/21/1985,38.77260274,Right hand Bat,Right arm Fast medium,Bowler,49,5,18,13,4,6,239,23,201,33,17,40,6.63,23.0,16.75,463,17,0,51.61,135.29,0,0,0,0,0,0,9,0,2,65,14,16,3242,0,1889,3024,398,813,65,20,31,3/28,4/37,5/59,46.52,19.9,26.22,5.59,7.88,2.58,49.8,15.1,60.9,0,1,0,0,0,1,0,0,0,65,14,9,ZIM,Retired,2004,2016,2004,2014,2013,2016
527,T Shamsi,2/18/1990,34.44383562,Right hand Bat,Left arm Wrist spin,Bowler,14,14,4,10,9,3,38,10,20,11,4,18,9.5,2.0,20.0,67,27,0,56.71,37.03,0,0,0,0,0,0,3,5,0,48,70,4,2481,0,483,2284,1860,278,72,89,6,5/49,5/24,3/91,31.72,20.89,46.33,5.52,7.39,3.45,34.4,16.9,80.5,3,3,0,1,1,0,0,0,0,51,70,2,SA,Currently Playing,2016,2023,2016,2018,2017,2024
528,T Stubbs,8/14/2000,23.95890411,Right hand Bat,Right arm Offbreak,Batter,1,21,2,0,5,0,6,404,4,6,72,3,6.0,25.25,2.0,10,317,0,60.0,127.44,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,20,0,0,0,0,-,-,-,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,26,1,SA,Currently Playing,2023,2023,2024,2024,2022,2024
529,T Thushara,3/1/1981,43.4109589,Left hand Bat,Left arm Fast medium,Bowler,27,2,14,6,0,3,392,4,94,54,3,15,18.66,2.0,8.54,424,8,0,92.45,50.0,0,0,0,1,0,0,4,0,3,38,6,18,1676,0,1668,1393,179,1040,50,7,28,5/47,2/37,5/83,27.86,25.57,37.14,4.98,8.13,3.74,33.5,18.8,59.5,0,0,0,1,0,1,0,0,0,38,6,10,SL,Retired,2008,2010,2003,2010,2008,2010
530,TA Blundell,9/1/1990,33.90958904,Right hand Bat,Right arm Offbreak,Wicketkeeper Batter,12,8,54,3,2,6,266,91,1756,68,30,138,29.55,15.16,36.58,307,94,0,86.64,96.8,0,0,4,2,0,10,0,0,4,0,0,1,0,0,18,0,0,13,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,4.33,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,12,9,32,NZ,Currently Playing,2020,2023,2017,2024,2017,2024
531,TA Boult,7/22/1989,35.01917808,Right hand Bat,Left arm Fast medium,Bowler,52,15,94,28,8,46,216,58,759,21,16,52,9.0,8.28,15.81,279,64,0,77.41,90.62,0,0,0,0,0,1,2,1,13,113,61,149,6180,0,17417,5146,1779,8717,211,83,317,7/34,4/13,6/30,24.38,21.43,27.49,4.99,7.68,3.0,29.2,16.7,54.9,10,2,0,6,0,10,0,0,1,114,61,78,NZ,Currently Playing,2012,2023,2011,2022,2013,2024
532,TAM Siriwardana,12/4/1985,38.65205479,Left hand Bat,Slow Left arm Orthodox,Allrounder,24,19,9,1,3,0,516,275,298,66,42,68,22.43,17.18,33.11,525,208,0,98.28,132.21,0,0,0,3,0,2,1,4,1,21,13,9,601,0,413,547,206,257,9,8,11,2/27,2/17,3/25,60.77,25.75,23.36,5.46,8.95,3.73,66.7,17.2,37.5,0,0,0,0,0,0,0,0,0,27,22,5,SL,Retired,2015,2019,2015,2016,2015,2017
533,TD Astle,9/24/1986,37.84657534,Right hand Bat,Legbreak,Bowler,5,2,6,2,0,1,79,4,98,49,3,35,26.33,2.0,19.6,77,10,0,102.59,40.0,0,0,0,0,0,0,0,0,1,8,5,8,270,0,667,246,116,368,10,7,7,3/33,4/13,3/39,24.6,16.57,52.57,5.46,8.92,3.31,27.0,11.1,95.2,0,1,0,0,0,0,0,0,0,9,5,5,NZ,Retired,2017,2019,2012,2020,2016,2021
534,TF van Woerkom,7/26/1993,31.00821918,Right hand Bat,Slow Left arm Orthodox,Allrounder,2,0,1,2,0,0,4,0,1,2,0,1,0.0,0.0,1.0,8,0,0,50.0,0.0,0,0,0,0,0,0,0,0,0,4,1,2,168,0,108,176,10,55,5,0,1,3/55,-,1/43,35.2,0.0,55.0,6.28,10.0,3.05,33.6,0.0,108.0,0,0,0,0,0,0,0,0,0,4,1,1,IRE,Currently Playing,2023,2024,2024,2024,2023,2023
535,TG Southee,12/11/1988,35.63287671,Right hand Bat,Right arm Medium fast,Bowler,96,50,143,35,23,11,740,303,2098,55,39,77,12.13,11.22,15.89,771,218,0,95.97,138.99,0,0,0,1,0,6,13,6,19,159,123,190,8075,0,22614,7448,3671,11255,221,164,380,7/33,5/18,7/64,33.7,22.38,29.61,5.53,8.0,2.98,36.5,16.7,59.5,5,2,0,3,2,15,0,0,1,161,126,100,NZ,Currently Playing,2008,2023,2008,2024,2008,2024
536,TJ Murtagh,8/2/1981,42.99178082,Left hand Bat,Right arm Fast medium,Bowler,36,5,6,12,3,2,188,26,109,23,12,54,7.83,13.0,27.25,298,25,0,63.08,104.0,0,0,0,0,0,1,7,0,0,57,14,6,3020,0,570,2290,324,213,74,13,13,5/21,3/23,5/13,30.94,24.92,16.38,4.54,7.25,2.24,40.8,20.6,43.8,4,0,0,1,0,1,0,0,0,58,14,3,IRE,Retired,2012,2019,2018,2019,2012,2016
537,TK Curran,3/12/1995,29.38082192,Right hand Bat,Right arm Fast medium,Allrounder,17,13,3,9,7,1,303,64,66,47,14,39,37.87,10.66,33.0,321,56,0,94.39,114.28,0,0,0,0,0,0,2,0,0,28,29,3,1308,0,396,1290,907,200,34,29,2,5/35,4/36,1/65,37.94,31.27,100.0,5.91,9.25,3.03,38.4,20.2,198.0,2,1,0,1,0,0,0,0,0,28,30,2,ENG,Retired,2017,2021,2017,2018,2017,2021
538,TK Musakanda,10/31/1994,29.74520548,Right hand Bat,"Right arm Medium, Right arm Slow medium",Top order Batter,16,12,9,1,0,0,308,197,134,60,43,43,20.53,16.41,14.88,387,164,0,79.58,120.12,0,0,0,1,0,0,1,2,2,1,0,0,12,0,0,11,0,0,0,0,0,-,-,-,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,16,12,5,ZIM,Retired,2016,2022,2017,2021,2018,2021
539,TL Best,8/26/1981,42.9260274,Right hand Bat,Right arm Fast,Bowler,16,1,38,8,1,6,76,17,401,24,17,95,9.5,0.0,12.53,125,9,0,60.8,188.88,0,0,0,0,0,1,1,0,9,26,6,45,1300,0,3716,1157,154,2291,34,6,57,4/35,3/18,6/40,34.02,25.66,40.19,5.34,7.7,3.69,38.2,20.0,65.1,2,0,0,0,0,2,0,0,0,26,6,25,WI,Retired,2004,2014,2003,2013,2013,2014
540,TL Chatara,2/28/1991,33.41643836,Right hand Bat,Right arm Fast medium,Bowler,57,16,18,25,10,3,206,49,94,23,8,22,6.43,8.16,6.26,439,77,0,46.92,63.63,0,0,0,0,0,0,9,2,6,87,60,18,4254,0,1824,3752,1557,728,115,65,26,4/33,3/7,5/61,32.62,23.95,28.0,5.29,7.29,2.39,36.9,19.7,70.1,1,0,0,0,0,1,0,0,0,87,60,10,ZIM,Currently Playing,2013,2023,2013,2024,2010,2024
541,TL Chivanga,7/24/1993,31.01369863,Right hand Bat,Right arm Fast,Bowler,6,0,4,3,0,2,25,0,22,8,0,7,8.33,0.0,11.0,33,0,0,75.75,0.0,0,0,0,0,0,0,0,0,0,7,3,2,301,0,144,295,70,98,4,0,3,1/38,-,3/39,73.75,0.0,32.66,5.88,10.76,4.08,75.2,0.0,48.0,0,0,0,0,0,0,0,0,0,8,3,2,ZIM,Currently Playing,2022,2023,2023,2024,2022,2022
542,TM Dilshan,10/14/1976,47.79178082,Right hand Bat,Right arm Offbreak,Allrounder,303,79,145,41,12,11,10290,1889,5492,161,104,193,39.27,28.19,40.98,11933,1567,0,86.23,120.54,22,1,16,47,13,23,11,10,14,204,25,76,5880,0,3385,4778,313,1711,106,9,39,4/4,2/4,4/10,45.07,34.77,43.87,4.87,7.27,3.03,55.4,28.6,86.7,3,0,0,0,0,0,0,0,0,330,80,87,SL,Retired,1999,2016,1999,2013,2006,2016
543,TM Dowlin,2/24/1977,47.42739726,Right hand Bat,Right arm Offbreak,Batter,11,2,11,2,1,0,228,68,343,100,37,95,25.33,68.0,31.18,348,69,0,65.51,98.55,1,0,0,1,0,3,2,0,0,0,0,1,0,0,6,0,0,3,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,11,2,6,WI,Retired,2009,2010,2009,2010,2009,2010
544,TM Head,12/29/1993,30.58356164,Left hand Bat,Right arm Offbreak,Top order Batter,62,32,81,5,4,5,2397,911,3173,152,91,175,42.05,32.53,41.75,2337,607,0,102.56,150.08,5,0,7,16,3,16,3,1,6,37,4,30,1053,0,652,999,56,389,18,1,12,2/21,1/16,4/10,55.5,56.0,32.41,5.69,9.33,3.57,58.5,36.0,54.3,0,0,0,0,0,0,0,0,0,65,33,49,AUS,Currently Playing,2016,2024,2018,2024,2016,2024
545,TP Kamungozi,6/8/1987,37.13972603,Right hand Bat,Legbreak,Allrounder,11,0,2,6,0,0,27,0,5,12,0,5,5.4,0.0,2.5,55,0,0,49.09,0.0,0,0,0,0,0,0,2,0,1,13,1,2,636,0,156,548,17,58,12,0,1,2/36,-,1/51,45.66,0.0,58.0,5.16,8.5,2.23,53.0,0.0,156.0,0,0,0,0,0,0,0,0,0,14,1,1,ZIM,Retired,2006,2015,2014,2014,2014,2014
546,TR Ambrose,12/1/1982,41.66027397,Right hand Bat,Never Bowled,Middle order Batter,5,0,16,1,0,1,10,0,447,6,0,102,2.5,0.0,29.8,34,0,0,29.41,0.0,0,0,1,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,1,11,ENG,Retired,2008,2008,2008,2009,2008,2008
547,TS Chisoro,2/12/1988,36.46027397,Left hand Bat,"Left arm Fast medium, Slow Left arm Orthodox",Bowler,17,7,5,6,3,0,146,43,27,42,14,9,13.27,10.75,5.4,234,47,0,62.39,91.48,0,0,0,0,0,0,2,0,1,19,14,3,900,0,693,684,368,333,24,12,6,3/16,3/17,3/113,28.5,30.66,55.5,4.56,6.94,2.88,37.5,26.5,115.5,0,0,0,0,0,0,0,0,0,21,14,3,ZIM,Retired,2015,2020,2017,2021,2015,2020
548,TT Bresnan,2/28/1985,39.41643836,Right hand Bat,Right arm Medium fast,Allrounder,64,22,26,20,9,4,871,216,575,80,47,91,19.79,16.61,26.13,965,170,0,90.25,127.05,0,0,0,1,0,3,6,3,3,84,34,41,4221,0,4674,3813,887,2357,109,24,72,5/48,3/10,5/48,34.98,36.95,32.73,5.42,8.02,3.02,38.7,27.6,64.9,3,0,0,1,0,1,0,0,0,85,34,23,ENG,Retired,2006,2015,2009,2013,2006,2014
549,TWM Latham,4/2/1992,32.32328767,Left hand Bat,Right arm Medium,Wicketkeeper Batter,134,23,142,17,3,6,4099,516,5418,145,65,264,35.03,25.8,39.83,4782,474,0,85.71,108.86,7,0,13,24,3,28,11,1,11,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,147,26,80,NZ,Currently Playing,2012,2023,2014,2024,2012,2023
550,Taijul Islam,2/7/1992,32.4739726,Left hand Bat,Slow Left arm Orthodox,Bowler,12,1,78,1,1,11,110,0,654,39,0,47,10.0,0.0,9.76,174,1,0,63.21,0.0,0,0,0,0,0,0,1,0,12,20,2,82,1050,0,12437,805,58,6225,31,1,195,5/28,1/26,8/39,25.96,58.0,31.92,4.6,8.28,3.0,33.8,42.0,63.7,1,0,0,1,0,12,0,0,2,20,2,46,BAN,Currently Playing,2014,2024,2014,2024,2019,2019
551,Tanvir Ahmed,12/20/1978,45.60821918,Right hand Bat,Right arm Fast medium,Bowler,1,0,7,0,0,2,18,0,170,18,0,57,18.0,0.0,34.0,12,0,0,150.0,0.0,0,0,0,0,0,1,0,0,0,2,1,10,60,0,707,83,13,453,2,1,17,1/38,1/13,6/120,41.5,13.0,26.64,8.3,4.33,3.84,30.0,18.0,41.5,0,0,0,0,0,1,0,0,0,2,1,5,PAK,Retired,2011,2011,2010,2013,2010,2010
552,Taskin Ahmed,4/3/1995,29.32054795,Left hand Bat,Right arm Fast,Bowler,39,33,22,12,15,3,217,176,221,21,31,75,8.03,9.77,11.63,374,184,0,58.02,95.65,0,0,0,0,0,1,7,6,2,71,65,24,3422,0,2461,3088,1724,1545,103,72,30,5/28,4/16,4/37,29.98,23.94,51.5,5.41,7.43,3.76,33.2,19.3,82.0,4,2,0,2,0,0,0,0,0,73,67,13,BAN,Currently Playing,2014,2024,2017,2023,2014,2024
553,UT Khawaja,12/18/1986,37.61369863,Left hand Bat,Right arm Medium,Top order Batter,39,9,131,2,0,12,1554,241,5451,104,58,195,42.0,26.77,45.8,1848,182,0,84.09,132.41,2,0,15,12,1,26,2,0,8,0,0,3,0,0,18,0,0,8,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,2.66,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,9,73,AUS,Currently Playing,2013,2019,2011,2024,2016,2016
554,UT Yadav,10/25/1987,36.76164384,Right hand Bat,Right arm Fast,Bowler,24,2,68,14,1,27,79,22,460,18,20,31,7.9,22.0,11.21,134,21,0,58.95,104.76,0,0,0,0,0,0,4,0,9,73,9,112,3558,0,8979,3565,280,5263,106,12,170,4/31,2/19,6/88,33.63,23.33,30.95,6.01,9.33,3.51,33.5,15.0,52.8,4,0,0,0,0,3,0,0,1,75,9,57,IND,Retired,2010,2018,2011,2023,2012,2022
555,UWMBCA Welegedara,3/20/1981,43.35890411,Right hand Bat,Left arm Fast medium,Bowler,3,1,30,2,1,6,4,2,218,2,2,48,4.0,0.0,9.08,9,3,0,44.44,66.66,0,0,0,0,0,0,0,0,4,9,2,35,457,0,3799,433,61,2273,15,1,55,5/66,1/21,5/52,28.86,61.0,41.32,5.68,10.16,3.58,30.4,36.0,69.0,0,0,0,1,0,2,0,0,0,10,2,21,SL,Retired,2009,2010,2007,2014,2010,2010
