Player Name,Born,Age,Batting Style,Bowling Style,Playing Role,Height,Innings_ODI_batting,Innings_T20_batting,Innings_Test_batting,NO_ODI,NO_T20,NO_Test,Runs_ODI_batting,Runs_T20_batting,Runs_Test_batting,HS_ODI,HS_T20,HS_Test,Ave_ODI_batting,Ave_T20_batting,Ave_Test_batting,BF_ODI,BF_T20,BF_Test,SR_ODI_batting,SR_T20_batting,SR_Test_batting,100_ODI,100_T20,100_Test,50_ODI,50_T20,50_Test,0_ODI,0_T20,0_Test,Span Start_ODI_batting,Span Start_T20_batting,Span Start_Test_batting,Span End_ODI_batting,Span End_T20_batting,Span End_Test_batting,Current Status_ODI_batting,Current Status_T20_batting,Current Status_Test_batting,Innings_ODI_bowling,Innings_T20_bowling,Innings_Test_bowling,Balls_ODI,Balls_T20,Balls_Test,Runs_ODI_bowling,Runs_T20_bowling,Runs_Test_bowling,Wickets_ODI,Wickets_T20,Wickets_Test,BBI_ODI,BBI_T20,BBI_Test,Ave_ODI_bowling,Ave_T20_bowling,Ave_Test_bowling,Econ_ODI,Econ_T20,Econ_Test,SR_ODI_bowling,SR_T20_bowling,SR_Test_bowling,4_ODI,4_T20,4_Test,5_ODI,5_T20,5_Test,10_ODI,10_T20,10_Test,Span Start_ODI_bowling,Span Start_T20_bowling,Span Start_Test_bowling,Span End_ODI_bowling,Span End_T20_bowling,Span End_Test_bowling,Current Status_ODI_bowling,Current Status_T20_bowling,Current Status_Test_bowling,ODI_Matches,T20_Matches,Test_Matches
MS Sinclair (NZ),"November 09, 1975, Katherine, Australia",48y 263d,Right hand Bat,Right arm Medium,Top order Batter,,50.0,2.0,56.0,4.0,0.0,5.0,1304.0,0.0,1635.0,118*,0,214,28.34,0.0,32.05,2086.0,5.0,0.0,62.51,0.0,,2.0,0.0,3.0,8.0,0.0,4.0,8.0,2.0,4.0,2000,2005,1999,2009,2007,2010,Retired,Retired,Retired,0.0,0.0,2.0,0.0,0.0,42.0,0.0,0.0,14.0,0.0,0.0,0.0,-,-,-,,,,,,2.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,2005,1999,2009,2007,2010,Retired,Retired,Retired,54,2,33
MS Wade (AUS),"December 26, 1987, Hobart, Tasmania",36y 216d,Left hand Bat,Right arm Medium,Wicketkeeper Batter,,83.0,68.0,63.0,12.0,22.0,9.0,1867.0,1202.0,1613.0,100*,80,117,26.29,26.13,29.87,2288.0,896.0,0.0,81.59,134.15,,1.0,0.0,4.0,11.0,3.0,5.0,5.0,1.0,3.0,2012,2011,2012,2021,2024,2021,Retired,Currently Playing,Retired,0.0,0.0,4.0,0.0,0.0,30.0,0.0,0.0,28.0,0.0,0.0,0.0,-,-,-,,,,,,5.6,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,2011,2012,2021,2024,2021,Retired,Currently Playing,Retired,97,92,36
MVT Fernando (SL),"September 18, 1991, Colombo",32y 315d,Right hand Bat,Left arm Medium fast,Bowler,,8.0,1.0,32.0,6.0,0.0,16.0,30.0,2.0,138.0,7*,2,38,15.0,2.0,8.62,61.0,2.0,0.0,49.18,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,2017,2017,2016,2019,2017,2024,Retired,Retired,Currently Playing,8.0,1.0,39.0,297.0,0.0,3537.0,337.0,16.0,2118.0,5.0,0.0,64.0,1/35,-,5/101,67.4,,33.09,6.8,8.0,3.59,59.4,,55.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017,2017,2016,2019,2017,2024,Retired,Retired,Currently Playing,8,1,23
MW Parkinson (ENG),"October 24, 1996, Bolton, Lancashire",27y 279d,Right hand Bat,Legbreak,Bowler,,1.0,4.0,1.0,1.0,0.0,0.0,7.0,5.0,8.0,7*,5,8,,1.25,8.0,8.0,11.0,0.0,87.5,45.45,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2020,2019,2022,2021,2022,2022,Retired,Retired,Retired,5.0,6.0,1.0,208.0,0.0,93.0,203.0,198.0,47.0,5.0,7.0,1.0,2/28,4/47,1/47,40.6,28.28,47.0,5.85,9.9,3.03,41.6,17.1,93.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,2019,2022,2021,2022,2022,Retired,Retired,Retired,5,6,1
Mahmudullah (BAN),"February 04, 1986, Mymensingh",38y 176d,Right hand Bat,Right arm Offbreak,Allrounder,,202.0,127.0,94.0,51.0,26.0,7.0,5386.0,2394.0,2914.0,128*,64*,150*,35.66,23.7,33.49,7002.0,2032.0,0.0,76.92,117.81,,4.0,0.0,5.0,28.0,8.0,16.0,10.0,5.0,11.0,2007,2007,2009,2024,2024,2021,Currently Playing,Currently Playing,Retired,151.0,78.0,66.0,4350.0,0.0,3423.0,3791.0,1094.0,1958.0,82.0,40.0,43.0,3/4,3/10,5/51,46.23,27.35,45.53,5.22,7.04,3.43,53.0,23.3,79.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2007,2007,2009,2024,2024,2021,Currently Playing,Currently Playing,Retired,232,138,50
Mehidy Hasan Miraz (BAN),"October 25, 1997, Khulna",26y 278d,Right hand Bat,Right arm Offbreak,Allrounder,,68.0,20.0,79.0,11.0,3.0,9.0,1331.0,248.0,1470.0,112*,46,103,23.35,14.58,21.0,1699.0,209.0,0.0,78.34,118.66,,2.0,0.0,1.0,3.0,0.0,6.0,4.0,2.0,6.0,2017,2017,2016,2024,2023,2024,Currently Playing,Retired,Currently Playing,94.0,23.0,74.0,4593.0,0.0,10608.0,3695.0,478.0,5508.0,106.0,13.0,164.0,4/25,4/12,7/58,34.85,36.76,33.58,4.82,8.24,3.11,43.3,26.7,64.6,5.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,2017,2017,2016,2024,2023,2024,Currently Playing,Retired,Currently Playing,97,25,43
Mehrab Hossain jnr (BAN),"July 08, 1987, Rajshahi",37y 21d,Left hand Bat,Slow Left arm Orthodox,Batter,,16.0,2.0,13.0,0.0,1.0,1.0,276.0,16.0,243.0,54,10,83,17.25,16.0,20.25,642.0,25.0,0.0,42.99,64.0,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2006,2008,2007,2009,2009,2009,Retired,Retired,Retired,10.0,1.0,11.0,253.0,0.0,407.0,214.0,20.0,281.0,4.0,0.0,4.0,2/30,-,2/29,53.5,,70.25,5.07,7.05,4.14,63.2,,101.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006,2008,2007,2009,2009,2009,Retired,Retired,Retired,18,2,7
Misbah-ul-Haq (PAK),"May 28, 1974, Mianwali, Punjab",50y 62d,Right hand Bat,Legbreak,Middle order Batter,,149.0,34.0,132.0,31.0,13.0,20.0,5122.0,788.0,5222.0,96*,87*,161*,43.4,37.52,46.62,6945.0,715.0,0.0,73.75,110.2,,0.0,0.0,10.0,42.0,3.0,39.0,6.0,2.0,9.0,2002,2007,2001,2015,2012,2017,Retired,Retired,Retired,1.0,0.0,0.0,24.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,-,-,-,,,,7.5,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002,2007,2001,2015,2012,2017,Retired,Retired,Retired,162,39,75
Mohammad Amir (PAK),"April 13, 1992, Gujjar Khan, Punjab",32y 107d,Left hand Bat,Left arm Fast medium,Bowler,,30.0,17.0,67.0,10.0,8.0,11.0,363.0,65.0,751.0,73*,21*,48,18.15,7.22,13.41,444.0,76.0,0.0,81.75,85.52,,0.0,0.0,0.0,2.0,0.0,0.0,5.0,2.0,7.0,2009,2009,2009,2019,2024,2019,Retired,Currently Playing,Retired,60.0,61.0,67.0,3013.0,0.0,7619.0,2400.0,1558.0,3627.0,81.0,71.0,119.0,5/30,4/13,6/44,29.62,21.94,30.47,4.77,7.07,2.85,37.1,18.6,64.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2009,2009,2009,2019,2024,2019,Retired,Currently Playing,Retired,61,62,36
Mohammad Hafeez (PAK),"October 17, 1980, Sargodha, Punjab",43y 286d,Right hand Bat,Right arm Offbreak,Allrounder,,216.0,108.0,105.0,15.0,13.0,8.0,6614.0,2514.0,3652.0,140*,99*,224,32.9,26.46,37.64,8633.0,2060.0,0.0,76.61,122.03,,11.0,0.0,10.0,38.0,14.0,12.0,19.0,7.0,8.0,2003,2006,2003,2019,2021,2018,Retired,Retired,Retired,177.0,79.0,77.0,7733.0,0.0,4067.0,5400.0,1388.0,1808.0,139.0,61.0,53.0,4/41,4/10,4/16,38.84,22.75,34.11,4.18,6.6,2.66,55.6,20.6,76.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003,2006,2003,2019,2021,2018,Retired,Retired,Retired,218,119,55
Mohammad Irfan (PAK),"June 06, 1982, Gaggu Mandi, Punjab",42y 53d,Right hand Bat,Left arm Fast,Bowler,,33.0,4.0,7.0,21.0,4.0,2.0,48.0,4.0,28.0,12,2*,14,4.0,,5.6,149.0,8.0,0.0,32.21,50.0,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,2010,2012,2013,2016,2019,2013,Retired,Retired,Retired,60.0,22.0,6.0,3109.0,0.0,712.0,2549.0,562.0,389.0,83.0,16.0,10.0,4/30,2/18,3/44,30.71,35.12,38.9,4.91,7.44,3.27,37.4,28.3,71.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2012,2013,2016,2019,2013,Retired,Retired,Retired,60,22,4
Mohammad Mithun (BAN),2-Mar-91,33y 149d,Right hand Bat,,Top order Batter,,30.0,13.0,18.0,4.0,1.0,0.0,714.0,127.0,333.0,73*,47,67,27.46,10.58,18.5,921.0,136.0,0.0,77.52,93.38,,0.0,0.0,0.0,6.0,0.0,2.0,2.0,2.0,4.0,2014,2014,2018,2021,2021,2021,Retired,Retired,Retired,1.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,-,-,-,,,,6.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,2014,2018,2021,2021,2021,Retired,Retired,Retired,34,17,10
Mohammad Nabi (AFG),"January 01, 1985, Loger, Afghanistan",39y 210d,Right hand Bat,Right arm Offbreak,Allrounder,,142.0,121.0,6.0,15.0,24.0,0.0,3447.0,2165.0,33.0,136,89,24,27.14,22.31,5.5,3979.0,1590.0,0.0,86.62,136.16,,2.0,0.0,0.0,16.0,6.0,0.0,6.0,8.0,3.0,2009,2010,2018,2024,2024,2019,Currently Playing,Currently Playing,Retired,156.0,120.0,5.0,7598.0,0.0,546.0,5410.0,2704.0,254.0,169.0,96.0,8.0,5/17,4/10,3/36,32.01,28.16,31.75,4.27,7.33,2.79,44.9,23.0,68.2,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2009,2010,2018,2024,2024,2019,Currently Playing,Currently Playing,Retired,161,129,3
Mohammad Naim (BAN),"August 22, 1999, Dhaka South",24y 342d,Left hand Bat,,Opening Batter,,7.0,35.0,2.0,0.0,1.0,0.0,95.0,815.0,24.0,28,81,24,13.57,23.97,12.0,157.0,788.0,0.0,60.5,103.42,,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,2020,2019,2022,2023,2022,2022,Retired,Retired,Retired,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,2019,2022,2023,2022,2022,Retired,Retired,Retired,8,35,1
Mohammad Nawaz (3) (PAK),"March 21, 1994, Rawalpindi, Punjab",30y 130d,Left hand Bat,Slow Left arm Orthodox,Allrounder,,28.0,38.0,10.0,6.0,12.0,1.0,406.0,477.0,144.0,53,45*,45,18.45,18.34,16.0,458.0,355.0,0.0,88.64,134.36,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,2016,2016,2016,2023,2024,2022,Retired,Currently Playing,Retired,37.0,57.0,12.0,1773.0,0.0,959.0,1507.0,1361.0,496.0,42.0,50.0,16.0,4/19,3/5,5/88,35.88,27.22,31.0,5.09,7.41,3.1,42.2,22.0,59.9,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2016,2016,2016,2023,2024,2022,Retired,Currently Playing,Retired,37,60,6
Mohammad Rizwan (PAK),"June 01, 1992, Peshawar, Khyber Pakhtunkhwa",32y 58d,Right hand Bat,Right arm Medium,Wicketkeeper Batter,,67.0,89.0,48.0,15.0,21.0,8.0,2088.0,3313.0,1616.0,131*,104*,115*,40.15,48.72,40.4,2325.0,2620.0,0.0,89.8,126.45,,3.0,1.0,2.0,13.0,29.0,9.0,2.0,4.0,3.0,2015,2015,2016,2023,2024,2024,Retired,Currently Playing,Currently Playing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,2015,2016,2023,2024,2024,Retired,Currently Playing,Currently Playing,74,102,30
Mohammad Saleem (AFG),"September 09, 2002, Baghlan",21y 324d,Right hand Bat,Right arm Fast,Bowler,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-,-,2,,,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2023,2024,2024,2023,2024,2024,Retired,Currently Playing,Currently Playing,2.0,1.0,1.0,62.0,0.0,73.0,70.0,43.0,57.0,0.0,0.0,0.0,-,-,-,,,,6.77,14.33,4.68,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,2024,2024,2023,2024,2024,Retired,Currently Playing,Currently Playing,2,1,1
Mohammad Salman (PAK),"August 07, 1981, Karachi, Sindh",42y 357d,Right hand Bat,Legbreak,Wicketkeeper Batter,,3.0,1.0,4.0,1.0,0.0,0.0,22.0,5.0,25.0,19*,5,13,11.0,5.0,6.25,39.0,6.0,0.0,56.41,83.33,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2011,2011,2011,2011,2011,2011,Retired,Retired,Retired,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,2011,2011,2011,2011,2011,Retired,Retired,Retired,7,1,2
Mohammad Sami (PAK),"February 24, 1981, Karachi, Sind",43y 156d,Right hand Bat,Right arm Fast,Bowler,,46.0,4.0,56.0,19.0,3.0,14.0,314.0,21.0,487.0,46,8,49,11.62,21.0,11.59,490.0,30.0,0.0,64.08,70.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,2001,2010,2001,2015,2016,2012,Retired,Retired,Retired,85.0,13.0,66.0,4284.0,0.0,7499.0,3567.0,387.0,4483.0,121.0,21.0,85.0,5/10,3/16,5/36,29.47,18.42,52.74,4.99,8.41,3.58,35.4,13.1,88.2,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2001,2010,2001,2015,2016,2012,Retired,Retired,Retired,87,13,36
Mohammad Shahzad (AFG),"January 10, 1987, Nangarhar, Afghanistan",37y 201d,Right hand Bat,,Wicketkeeper Batter,,84.0,73.0,4.0,3.0,3.0,0.0,2727.0,2048.0,69.0,131*,118*,40,33.66,29.25,17.25,3082.0,1550.0,0.0,88.48,132.12,,6.0,1.0,0.0,14.0,12.0,0.0,4.0,4.0,0.0,2009,2010,2018,2019,2023,2019,Retired,Retired,Retired,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,2010,2018,2019,2023,2019,Retired,Retired,Retired,84,73,2
Mohammad Wasim (1) (PAK),"August 25, 2001, North Wazirastan",22y 339d,Right hand Bat,Right arm Fast medium,Bowling Allrounder,,9.0,11.0,4.0,2.0,7.0,1.0,80.0,46.0,55.0,17*,12*,43,11.42,11.5,18.33,82.0,53.0,0.0,97.56,86.79,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2022,2021,2022,2023,2024,2022,Retired,Currently Playing,Retired,20.0,29.0,4.0,962.0,0.0,358.0,856.0,751.0,231.0,34.0,36.0,2.0,4/36,4/24,1/71,25.17,20.86,115.5,5.33,8.14,3.87,28.2,15.3,179.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,2021,2022,2023,2024,2022,Retired,Currently Playing,Retired,20,29,2
Mohammed Shami (IND),"September 03, 1990, Amroha, Uttar Pradesh",33y 330d,Right hand Bat,Right arm Fast,Bowler,,48.0,3.0,89.0,20.0,2.0,27.0,220.0,0.0,750.0,25,0*,56*,7.85,0.0,12.09,265.0,2.0,0.0,83.01,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,18.0,2013,2014,2013,2023,2022,2023,Retired,Retired,Retired,100.0,23.0,122.0,4985.0,0.0,11515.0,4618.0,711.0,6346.0,195.0,24.0,229.0,7/57,3/15,6/56,23.68,29.62,27.71,5.55,8.94,3.3,25.5,19.8,50.2,10.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,2013,2014,2013,2023,2022,2023,Retired,Retired,Retired,101,23,64
Mohammed Siraj (IND),"March 13, 1994, Hyderabad",30y 138d,Right hand Bat,Right arm Fast,Bowler,,14.0,3.0,36.0,8.0,2.0,15.0,46.0,14.0,104.0,9*,7*,16*,7.66,14.0,4.95,100.0,15.0,0.0,46.0,93.33,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2019,2017,2020,2023,2024,2024,Retired,Currently Playing,Currently Playing,40.0,15.0,50.0,1825.0,0.0,3930.0,1550.0,441.0,2197.0,68.0,14.0,74.0,6/21,4/17,6/15,22.79,31.5,29.68,5.09,8.01,3.35,26.8,23.5,53.1,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2019,2017,2020,2023,2024,2024,Retired,Currently Playing,Currently Playing,41,15,27
Mominul Haque (BAN),"September 29, 1991, Cox's Bazar",32y 304d,Left hand Bat,Slow Left arm Orthodox,Middle order Batter,,26.0,4.0,114.0,1.0,1.0,9.0,557.0,60.0,4058.0,60,26*,181,22.28,20.0,38.64,749.0,50.0,0.0,74.36,120.0,,0.0,0.0,12.0,3.0,0.0,18.0,1.0,0.0,13.0,2012,2012,2013,2018,2014,2024,Retired,Retired,Currently Playing,12.0,2.0,42.0,234.0,0.0,829.0,190.0,32.0,512.0,7.0,0.0,10.0,2/13,-,3/4,27.14,,51.2,4.87,10.66,3.7,33.4,,82.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,2012,2013,2018,2014,2024,Retired,Retired,Currently Playing,28,6,61
Mosaddek Hossain (BAN),"December 10, 1995, Mymensingh",28y 232d,Right hand Bat,Right arm Offbreak,Middle order Batter,,35.0,31.0,8.0,10.0,10.0,2.0,634.0,389.0,173.0,52*,48*,75,25.36,18.52,28.83,766.0,341.0,0.0,82.76,114.07,,0.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,1.0,2016,2016,2017,2022,2022,2022,Retired,Retired,Retired,41.0,26.0,6.0,1130.0,0.0,162.0,969.0,398.0,87.0,17.0,18.0,0.0,3/13,5/20,-,57.0,22.11,,5.14,7.21,3.22,66.4,18.3,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2016,2016,2017,2022,2022,2022,Retired,Retired,Retired,43,33,4
Muhammad Musa (PAK),"August 28, 2000, Islamabad",23y 336d,Right hand Bat,Right arm Fast medium,Bowler,,1.0,0.0,2.0,1.0,0.0,2.0,9.0,0.0,16.0,9*,-,12*,,,,3.0,0.0,0.0,300.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,2019,2019,2020,2020,2019,Retired,Retired,Retired,2.0,2.0,1.0,97.0,0.0,120.0,101.0,62.0,114.0,2.0,0.0,0.0,2/21,-,-,50.5,,,6.24,7.91,5.7,48.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,2019,2019,2020,2020,2019,Retired,Retired,Retired,2,2,1
Mujeeb Ur Rahman (AFG),"March 28, 2001, Khost",23y 123d,Right hand Bat,Right arm Offbreak,Bowler,,40.0,13.0,2.0,14.0,7.0,0.0,236.0,54.0,18.0,64,21,15,9.07,9.0,9.0,262.0,44.0,0.0,90.07,122.72,,0.0,0.0,0.0,1.0,0.0,0.0,12.0,2.0,0.0,2017,2018,2018,2023,2024,2018,Retired,Currently Playing,Retired,74.0,46.0,1.0,3968.0,0.0,90.0,2863.0,1068.0,75.0,101.0,59.0,1.0,5/50,5/20,1/75,28.34,18.1,75.0,4.32,6.35,5.0,39.2,17.0,90.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2017,2018,2018,2023,2024,2018,Retired,Currently Playing,Retired,75,46,1
Mukesh Kumar (IND),"October 12, 1993, Gopalganj, Bihar",30y 291d,Right hand Bat,Right arm Medium,Bowler,,2.0,4.0,4.0,1.0,3.0,3.0,10.0,5.0,0.0,6,4*,0*,10.0,5.0,0.0,16.0,5.0,0.0,62.5,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2023,2023,2023,2023,2024,2024,Retired,Currently Playing,Currently Playing,6.0,17.0,6.0,234.0,0.0,284.0,217.0,487.0,179.0,5.0,20.0,7.0,3/30,4/22,2/0,43.4,24.35,25.57,5.56,9.01,3.78,46.8,16.2,40.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,2023,2023,2023,2024,2024,Retired,Currently Playing,Currently Playing,6,17,3
Mushfiqur Rahim (BAN),"May 09, 1987, Bogra",37y 81d,Right hand Bat,,Wicketkeeper Batter,,253.0,93.0,163.0,42.0,16.0,14.0,7792.0,1500.0,5676.0,144,72*,219*,36.92,19.48,38.09,9771.0,1304.0,0.0,79.74,115.03,,9.0,0.0,10.0,49.0,6.0,27.0,11.0,8.0,12.0,2006,2006,2005,2024,2022,2023,Currently Playing,Retired,Retired,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006,2006,2005,2024,2022,2023,Currently Playing,Retired,Retired,271,102,88
Mustafizur Rahman (BAN),"September 06, 1995, Satkhira",28y 327d,Left hand Bat,Left arm Fast medium,Bowler,,51.0,30.0,22.0,30.0,12.0,7.0,160.0,85.0,66.0,20,15,16,7.61,4.72,4.4,309.0,110.0,0.0,51.77,77.27,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,8.0,2015,2015,2015,2024,2024,2022,Currently Playing,Currently Playing,Retired,103.0,102.0,25.0,5003.0,0.0,2145.0,4307.0,2730.0,1139.0,164.0,128.0,31.0,6/43,6/10,4/37,26.26,21.32,36.74,5.16,7.4,3.18,30.5,17.2,69.1,5.0,3.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,2015,2015,2015,2024,2024,2022,Currently Playing,Currently Playing,Retired,104,103,15
N Burger (SA),"August 11, 1995, Krugersdorp",28y 353d,Left hand Bat,Left arm Fast medium,Bowler,,2.0,1.0,3.0,1.0,0.0,1.0,8.0,1.0,10.0,7,1,6*,8.0,1.0,5.0,39.0,3.0,0.0,20.51,33.33,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2023,2023,2023,2023,2023,2024,Retired,Retired,Currently Playing,3.0,1.0,4.0,148.0,0.0,226.0,129.0,39.0,154.0,5.0,1.0,11.0,3/30,1/39,4/33,25.8,39.0,14.0,5.22,9.75,4.08,29.6,24.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,2023,2023,2023,2023,2024,Retired,Retired,Currently Playing,3,1,2
N Deonarine (WI),"August 16, 1983, Albion, Berbice, Guyana",40y 348d,Left hand Bat,Right arm Offbreak,Batter,,29.0,7.0,30.0,3.0,2.0,2.0,682.0,55.0,725.0,65*,36*,82,26.23,11.0,25.89,989.0,53.0,0.0,68.95,103.77,,0.0,0.0,0.0,4.0,0.0,5.0,0.0,3.0,3.0,2005,2010,2005,2015,2013,2013,Retired,Retired,Retired,20.0,4.0,25.0,501.0,0.0,1503.0,475.0,87.0,713.0,6.0,0.0,24.0,2/18,-,4/37,79.16,,29.7,5.68,9.66,2.84,83.5,,62.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005,2010,2005,2015,2013,2013,Retired,Retired,Retired,31,8,18
N Dickwella (SL),"June 23, 1993, Kandy",31y 36d,Left hand Bat,,Wicketkeeper Batter,,52.0,27.0,96.0,1.0,1.0,7.0,1604.0,480.0,2757.0,116,68,96,31.45,18.46,30.97,1717.0,366.0,0.0,93.41,131.14,,2.0,0.0,0.0,9.0,1.0,22.0,1.0,2.0,4.0,2014,2016,2014,2022,2021,2023,Retired,Retired,Retired,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,2016,2014,2022,2021,2023,Retired,Retired,Retired,55,28,54
N M'shangwe (ZIM),"February 09, 1991, Mhangura",33y 171d,Right hand Bat,Legbreak,Bowler,,6.0,2.0,4.0,1.0,1.0,0.0,38.0,5.0,8.0,16,5*,8,7.6,5.0,2.0,45.0,4.0,0.0,84.44,125.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2011,2013,2014,2014,2014,2014,Retired,Retired,Retired,6.0,5.0,4.0,336.0,0.0,790.0,260.0,142.0,435.0,3.0,4.0,7.0,2/50,2/33,4/82,86.66,35.5,62.14,4.64,8.87,3.3,112.0,24.0,112.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,2013,2014,2014,2014,2014,Retired,Retired,Retired,6,5,2
N Pradeep (SL),"October 19, 1986, Negombo",37y 284d,Right hand Bat,Right arm Fast medium,Bowler,,25.0,6.0,50.0,17.0,5.0,17.0,35.0,10.0,132.0,7,8*,17*,4.37,10.0,4.0,83.0,15.0,0.0,42.16,66.66,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,18.0,2012,2016,2011,2022,2021,2017,Retired,Retired,Retired,47.0,16.0,53.0,2345.0,0.0,5077.0,2339.0,436.0,3003.0,63.0,15.0,70.0,4/31,4/25,6/132,37.12,29.06,42.9,5.98,9.41,3.54,37.2,18.5,72.5,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2012,2016,2011,2022,2021,2017,Retired,Retired,Retired,49,16,28
NA Saini (IND),"November 23, 1992, Karnal, Haryana",31y 249d,Right hand Bat,Right arm Fast,Bowler,,5.0,3.0,3.0,3.0,3.0,1.0,107.0,12.0,8.0,45,11*,5,53.5,,4.0,137.0,11.0,0.0,78.1,109.09,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2019,2021,2021,2021,2021,Retired,Retired,Retired,8.0,9.0,4.0,420.0,0.0,251.0,481.0,235.0,172.0,6.0,13.0,4.0,2/58,3/17,2/54,80.16,18.07,43.0,6.87,7.15,4.11,70.0,15.1,62.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2019,2021,2021,2021,2021,Retired,Retired,Retired,8,11,2
