Player Name,Born,Batting Style,Bowling Style,Playing Role,Innings_ODI_batting,Innings_T20_batting,Innings_Test_batting,NO_ODI,NO_T20,NO_Test,Runs_ODI_batting,Runs_T20_batting,Runs_Test_batting,HS_ODI,HS_T20,HS_Test,Ave_ODI_batting,Ave_T20_batting,Ave_Test_batting,BF_ODI,BF_T20,SR_ODI_batting,SR_T20_batting,100_ODI,100_T20,100_Test,50_ODI,50_T20,50_Test,0_ODI,0_T20,0_Test,Innings_ODI_bowling,Innings_T20_bowling,Innings_Test_bowling,Balls_ODI,Balls_Test,Runs_ODI_bowling,Runs_T20_bowling,Runs_Test_bowling,Wickets_ODI,Wickets_T20,Wickets_Test,BBI_ODI,BBI_T20,BBI_Test,Ave_ODI_bowling,Ave_T20_bowling,Ave_Test_bowling,Econ_ODI,Econ_T20,Econ_Test,SR_ODI_bowling,SR_T20_bowling,SR_Test_bowling,4_ODI,4_T20,5_ODI,5_T20,5_Test,10_Test,ODI_Matches,T20_Matches,Test_Matches,Country,SpanStart_ODI,SpanStart_Test,SpanStart_T20,Bowling Hand,AgeStart_ODI,AgeStart_Test,AgeStart_T20
RG Sharma,1987-04-30,Right hand Bat,Spinner,Batter,254,151,101,36,19,10,10709,4231,4137,264,121,212,49.12,32.05,45.46,11644,3003,91.97,140.89,31,5,12,55,32,17,16,12,5,39,9,16,598,383,522,113,224,9,1,2,0.07407407407407407,0.045454545454545456,0.038461538461538464,58.0,113.0,112.0,5.23,9.97,3.5,66.4,68.0,191.5,0,0,0,0,0,0,262,159,59,IND,2007,2013,2007,Right Hand,20.24657534,26.24657534,20.24657534
RJ Nicol,1983-05-28,Right hand Bat,Spinner,Batter,21,19,4,2,0,0,586,327,28,146,58,19,30.84,17.21,7.0,776,296,75.51,110.47,2,0,0,2,2,0,2,2,0,17,13,3,339,17,329,167,13,10,5,0,0.21052631578947367,0.1,0.0,32.9,33.4,0.0,5.82,8.14,4.58,33.9,24.6,0.0,1,0,0,0,0,0,22,21,2,NZ,2011,2012,2010,Right Hand,28.16986301,29.16986301,27.16986301
RL Chase,1992-03-22,Right hand Bat,Spinner,Allrounder,34,13,90,4,4,4,783,304,2265,94,67,137,26.1,33.77,26.33,1044,240,75.0,126.66,0,0,5,4,2,11,3,2,12,37,16,72,1553,6793,1255,318,3910,27,18,85,0.1,0.25,0.13333333333333333,46.48,17.66,46.0,4.84,6.19,3.45,57.5,17.1,79.9,0,0,0,0,4,0,45,19,49,WI,2017,2016,2021,Right Hand,25.35342466,24.35342466,29.35342466
RN Lewis,1974-09-05,Right hand Bat,Spinner,Allrounder,21,1,10,5,0,0,291,0,89,49,0,40,18.18,0.0,8.9,367,4,79.29,0.0,0,0,0,0,0,0,1,1,4,25,1,8,1150,883,983,9,456,22,0,4,0.06976744186046512,0.0,0.047619047619047616,44.68,0.0,114.0,5.12,9.0,3.09,52.2,0.0,220.7,0,0,0,0,0,0,28,1,5,WI,1997,1997,2008,Right Hand,22.89863014,22.89863014,33.89863014
RP Arnold,1973-10-25,Left hand Bat,Spinner,Batter,155,1,69,43,0,4,3950,7,1821,103,7,123,35.26,7.0,28.01,5443,7,72.57,100.0,1,0,3,28,0,10,7,0,7,84,0,28,2157,1334,1739,0,598,40,0,11,0.06382978723404255,0.0,0.039473684210526314,43.47,0.0,54.36,4.83,0.0,2.68,53.9,0.0,121.2,0,0,0,0,0,0,180,1,44,SL,1997,1997,2006,Right Hand,23.761643839999998,23.761643839999998,32.76164384
RP Burl,1994-04-15,Left hand Bat,Spinner,Allrounder,44,70,5,6,25,0,938,1175,24,83,57,16,24.68,26.11,4.8,1179,1005,79.55,116.91,0,0,0,6,2,0,2,2,3,33,55,4,730,228,766,1044,107,19,49,4,0.5,0.23076923076923078,0.125,40.31,21.3,26.75,6.29,6.96,2.81,38.4,18.3,57.0,1,0,1,0,0,0,52,77,3,ZIM,2017,2017,2018,Right Hand,23.28767123,23.28767123,24.28767123
RR Pant,1997-10-04,Left hand Bat,Unknown,Batter,26,66,56,1,14,4,865,1209,2271,125,65,159,34.6,23.25,43.67,811,950,106.65,127.26,1,0,5,5,3,11,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,30,76,33,IND,2018,2018,2017,Unknown,20.81917808,20.81917808,19.81917808
RR Sarwan,1980-06-23,Right hand Bat,Spinner,Batter,169,16,154,33,3,8,5804,298,5842,120,59,291,42.67,22.92,40.01,7663,286,75.74,104.19,5,0,15,38,2,31,8,1,12,25,1,56,581,2022,586,10,1163,16,2,23,0.0967741935483871,0.2,0.10810810810810811,36.62,5.0,50.56,6.05,5.0,3.45,36.3,6.0,87.9,0,0,0,0,0,0,181,18,87,WI,2000,2000,2007,Right Hand,20.098630139999997,20.098630139999997,27.098630139999997
RS Bopara,1985-05-04,Right hand Bat,Pacer,Allrounder,109,35,19,21,10,1,2695,711,575,101,65,143,30.62,28.44,31.94,3462,599,77.84,118.69,1,0,3,14,3,0,4,0,5,74,21,10,1860,434,1523,387,290,40,16,1,0.10526315789473684,0.4,0.02564102564102564,38.07,24.18,290.0,4.91,7.21,4.0,46.5,20.1,434.0,1,1,0,0,0,0,120,38,13,ENG,2007,2007,2008,Right Hand,22.23561644,22.23561644,23.23561644
RS Morton,1978-07-22,Right hand Bat,Spinner,Batter,51,7,27,6,1,1,1519,96,573,110,40,70,33.75,16.0,22.03,2289,103,66.36,93.2,2,0,0,10,0,4,7,1,1,1,0,5,6,66,2,0,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.54,0.0,0.0,0.0,0,0,0,0,0,0,56,7,15,WI,2002,2005,2006,Right Hand,24.0,27.0,28.0
RTM Mendis,1995-07-07,Right hand Bat,Spinner,Allrounder,4,2,20,2,0,1,50,14,365,26,12,45,25.0,7.0,19.21,50,15,100.0,93.33,0,0,0,0,0,0,0,0,2,3,2,26,72,3726,74,22,1931,4,1,63,0.07692307692307693,0.07692307692307693,0.08571428571428572,18.5,22.0,30.65,6.16,5.5,3.1,18.0,24.0,59.1,0,0,0,0,5,1,4,3,14,SL,2021,2021,2021,Right Hand,26.06027397,26.06027397,26.06027397
RW Chakabva,1987-09-20,Right hand Bat,Spinner,Batter,57,49,43,3,2,4,1188,682,1061,102,48,101,22.0,14.51,27.2,1751,557,67.84,122.44,1,0,1,4,0,5,3,11,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,61,49,22,ZIM,2008,2011,2008,Right Hand,20.85753425,23.85753425,20.85753425
RWT Key,1979-05-12,Right hand Bat,Spinner,Batter,5,1,26,0,1,1,54,10,775,19,10,221,10.8,0.0,31.0,135,8,40.0,125.0,0,0,1,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,1,15,ENG,2003,2002,2009,Right Hand,24.213698630000003,23.213698630000003,30.213698630000003
Rahmanullah Gurbaz,2001-11-28,Right hand Bat,Unknown,Batter,40,63,2,1,0,0,1467,1657,51,151,100,46,37.61,26.3,25.5,1657,1223,88.53,135.48,6,1,0,5,10,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,40,63,1,AFG,2021,2024,2019,Unknown,19.66849315,22.66849315,17.66849315
Rahmat Shah,1993-07-06,Right hand Bat,Spinner,Allrounder,107,1,18,4,0,0,3730,3,578,114,3,102,36.21,3.0,32.11,5220,6,71.45,50.0,5,0,1,28,0,5,5,0,4,29,0,4,543,84,532,0,53,15,0,1,0.15625,0.0,0.03333333333333333,35.46,0.0,53.0,5.87,0.0,3.78,36.2,0.0,84.0,0,0,1,0,0,0,111,1,9,AFG,2013,2018,2024,Right Hand,20.0630137,25.0630137,31.0630137
Raqibul Hasan,1953-01-01,Right hand Bat,Unknown,Batter,56,5,18,7,0,1,1325,51,336,89,18,65,18.16,10.2,19.76,2198,62,43.735,82.25,0,0,0,8,0,1,6,0,2,1,0,4,1,42,4,0,17,0,0,1,0.0,0.0,10000.0,0.0,0.0,17.0,24.0,0.0,2.42,0.0,0.0,42.0,0,0,0,0,0,0,2,5,9,BAN,2008,2008,2008,Unknown,55.575342469999995,55.575342469999995,55.575342469999995
Rehan Ahmed,2004-08-13,Right hand Bat,Spinner,Allrounder,4,5,8,0,1,0,35,33,87,15,11,28,8.75,8.25,10.87,46,25,76.08,132.0,0,0,0,0,0,0,0,1,1,5,7,8,282,932,233,228,621,10,9,18,0.07407407407407407,0.07692307692307693,0.10416666666666667,23.3,25.33,34.5,4.95,9.5,3.99,28.2,16.0,51.7,1,0,0,0,1,0,6,7,4,ENG,2023,2022,2023,Right Hand,18.96164384,17.96164384,18.96164384
S Badrinath,1980-08-30,Right hand Bat,Spinner,Batter,6,1,3,1,0,0,79,43,63,27,43,56,15.8,43.0,21.0,172,37,45.93,116.21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,1,2,IND,2008,2010,2011,Right Hand,27.915068490000003,29.915068490000003,30.915068490000003
S Chanderpaul,1974-08-16,Left hand Bat,Spinner,Batter,251,22,280,40,5,49,8778,343,11867,150,41,203,41.6,20.17,51.37,12408,347,70.74,98.84,11,0,30,59,0,66,6,0,15,28,0,43,740,1740,636,0,883,14,0,9,0.16666666666666666,0.0,0.5,45.42,0.0,98.11,5.15,0.0,3.04,52.8,0.0,193.3,0,0,0,0,0,0,268,22,164,WI,1994,1994,2006,Right Hand,19.953424660000003,19.953424660000003,31.953424660000003
S Dhawan,1985-12-05,Left hand Bat,Spinner,Batter,164,66,58,10,3,1,6793,1759,2315,143,92,190,44.11,27.92,40.61,7436,1392,91.35,126.36,17,0,7,39,11,5,5,2,4,0,0,5,0,54,0,0,18,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,167,68,34,IND,2010,2013,2011,Right Hand,24.64931507,27.64931507,25.64931507
S Matsikenyeri,1983-05-03,Right hand Bat,Spinner,Batter,110,10,16,9,0,1,2224,76,351,90,32,57,22.01,7.6,23.4,3072,82,72.39,92.68,0,0,0,13,0,2,8,2,0,38,3,8,920,483,778,23,345,16,0,2,0.08,0.0,0.017241379310344827,48.62,0.0,172.5,5.07,8.62,4.28,57.5,0.0,241.5,0,0,0,0,0,0,113,10,8,ZIM,2002,2003,2006,Right Hand,19.238356160000002,20.238356160000002,23.238356160000002
S Prasanna,1985-06-27,Right hand Bat,Spinner,Allrounder,37,20,1,3,6,0,421,214,5,95,37,5,12.38,15.28,5.0,445,161,94.6,132.91,0,0,0,2,0,0,7,0,0,39,18,1,1945,138,1767,359,80,32,10,0,0.09375,0.044444444444444446,0.0,55.21,35.9,0.0,5.45,7.18,3.47,60.7,30.0,0.0,0,0,0,0,0,0,40,20,1,SL,2011,2011,2013,Right Hand,26.087671229999998,26.087671229999998,28.087671229999998
S Samarawickrama,1995-08-30,Right hand Bat,Unknown,Batter,38,18,14,5,2,1,1170,310,308,108,61,104,35.45,19.37,23.69,1223,282,95.66,109.92,1,0,1,8,2,0,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,41,19,9,SL,2017,2017,2017,Unknown,21.91506849,21.91506849,21.91506849
SA Yadav,1990-09-14,Right hand Bat,Spinner,Batter,35,67,1,5,11,0,773,2424,8,72,117,8,25.76,43.28,8.0,736,1433,105.02,169.15,0,4,0,4,20,0,3,3,0,1,0,0,12,0,17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,37,70,1,IND,2021,2023,2021,Right Hand,30.873972600000002,32.8739726,30.873972600000002
SB Styris,1975-07-10,Right hand Bat,Pacer,Allrounder,161,29,48,23,2,4,4483,578,1586,141,66,170,32.48,21.4,36.04,5645,483,79.41,119.66,4,0,5,28,1,6,9,0,5,161,21,36,6114,1960,4839,349,1015,137,18,20,0.24,0.6,0.10714285714285714,35.32,19.38,50.75,4.74,6.77,3.1,44.6,17.1,98.0,4,0,1,0,0,0,188,31,29,NZ,1999,2002,2005,Right Hand,24.05205479,27.05205479,30.05205479
SC Kuggeleijn,1992-01-03,Right hand Bat,Pacer,Allrounder,1,8,6,1,4,0,11,79,92,11,35,44,0.0,19.75,15.33,6,37,183.33,213.51,0,0,0,0,0,0,0,2,2,2,17,6,84,354,58,471,294,5,16,6,0.07317073170731707,0.1111111111111111,0.02666666666666667,11.6,29.43,49.0,4.14,8.74,4.98,16.8,20.1,59.0,0,0,0,0,0,0,2,18,3,NZ,2017,2023,2019,Right Hand,25.56986301,31.56986301,27.56986301
SC Williams,1986-09-26,Left hand Bat,Spinner,Batter,151,80,29,20,8,2,4986,1691,1109,174,66,151,38.06,23.48,41.07,5751,1338,86.69,126.38,8,0,4,35,11,3,8,6,0,128,73,24,4792,2086,3946,1374,1104,83,48,23,0.09302325581395349,0.2,0.15,47.54,28.62,48.0,4.94,6.93,3.17,57.7,24.7,90.6,1,0,0,0,0,0,156,81,15,ZIM,2005,2013,2006,Left Hand,18.84109589,26.84109589,19.84109589
SD Hope,1993-11-10,Right hand Bat,Unknown,Batter,119,29,72,16,3,3,5177,616,1726,170,82,147,50.26,23.69,25.01,6673,463,77.58,133.04,16,0,2,25,3,5,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,124,31,38,WI,2016,2015,2017,Unknown,22.71780822,21.71780822,23.71780822
SE Marsh,1983-07-09,Left hand Bat,Spinner,Batter,72,15,68,4,1,2,2773,255,2265,151,47,182,40.77,18.21,34.31,3406,248,81.41,102.82,7,0,6,15,0,10,3,2,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,73,15,38,AUS,2008,2011,2008,Left Hand,25.05479452,28.05479452,25.05479452
SF Mire,1989-08-21,Right hand Bat,Pacer,Batter,47,8,4,0,0,0,955,253,78,112,94,47,20.31,31.62,19.5,1190,196,80.25,129.08,1,0,0,3,2,0,4,0,1,19,5,3,507,84,515,115,32,12,1,1,0.09302325581395349,0.06666666666666667,0.045454545454545456,42.91,115.0,32.0,6.09,9.58,2.28,42.2,72.0,84.0,1,0,0,0,0,0,47,9,2,ZIM,2014,2017,2018,Right Hand,24.939726030000003,27.939726030000003,28.939726030000003
SG Borthwick,1990-04-19,Left hand Bat,Spinner,Allrounder,2,1,2,0,0,0,18,14,5,15,14,4,9.0,14.0,2.5,16,16,112.5,87.5,0,0,0,0,0,0,0,0,0,2,1,2,54,78,72,15,82,0,1,4,0.0,0.06666666666666667,0.09090909090909091,0.0,15.0,20.5,8.0,3.75,6.3,0.0,24.0,19.5,0,0,0,0,0,0,2,1,1,ENG,2011,2014,2011,Right Hand,21.276712330000002,24.276712330000002,21.276712330000002
SI de Saram,1973-09-02,Right hand Bat,Spinner,Batter,13,0,5,2,0,0,183,0,117,38,0,39,16.63,0.0,23.4,270,0,67.77,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,15,1,4,SL,1999,1999,2009,Right Hand,25.90684932,25.90684932,35.90684932
SK Raina,1986-11-27,Left hand Bat,Spinner,Batter,194,66,31,35,11,2,5615,1605,768,116,101,120,35.31,29.18,26.48,6005,1190,93.5,134.87,5,1,1,36,5,7,14,3,8,101,27,22,2126,1041,1811,442,603,36,13,13,0.08823529411764706,0.3333333333333333,2.0,50.3,34.0,46.38,5.11,7.59,3.47,59.0,26.8,80.0,0,0,0,0,0,0,226,78,18,IND,2005,2010,2006,Right Hand,18.671232879999998,23.671232879999998,19.671232879999998
SM Curran,1998-06-03,Left hand Bat,Pacer,Allrounder,24,30,38,3,9,5,468,272,815,95,50,78,22.28,12.95,24.69,489,230,95.7,118.26,0,0,0,1,1,3,1,0,7,32,51,42,1277,3091,1323,1274,1669,33,52,47,0.10416666666666667,0.5,0.06896551724137931,40.09,24.5,35.51,6.21,8.12,3.23,38.6,18.0,65.7,1,0,1,1,0,0,32,51,24,ENG,2018,2018,2019,Left Hand,20.15342466,20.15342466,21.15342466
SM Katich,1975-08-21,Left hand Bat,Spinner,Batter,42,2,99,5,0,6,1324,69,4188,107,39,157,35.78,34.5,45.03,1926,47,68.74,146.8,1,0,10,9,0,25,3,0,4,0,0,25,0,1039,0,0,635,0,0,21,0.0,0.0,0.09230769230769231,0.0,0.0,30.23,0.0,0.0,3.66,0.0,0.0,49.4,0,0,0,0,1,0,45,3,56,AUS,2001,2001,2005,Left Hand,25.939726030000003,25.939726030000003,29.939726030000003
SO Hetmyer,1996-12-26,Left hand Bat,Unknown,Batter,50,48,30,3,4,0,1515,902,838,139,81,93,32.23,20.5,27.93,1449,763,104.55,118.21,5,0,0,4,5,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,53,57,16,WI,2017,2017,2018,Unknown,20.59178082,20.59178082,21.59178082
SP Narine,1988-05-26,Left hand Bat,Spinner,Allrounder,45,23,7,12,8,2,363,155,40,36,30,22,11.0,10.33,8.0,441,138,82.31,112.31,0,0,0,0,0,0,8,2,1,65,49,11,3540,1650,2435,1105,851,92,52,21,0.2222222222222222,0.3333333333333333,0.06593406593406594,26.46,21.25,40.52,4.12,6.01,3.09,38.4,21.1,78.5,4,1,2,0,2,0,65,51,6,WI,2011,2012,2012,Right Hand,23.175342469999997,24.175342469999997,24.175342469999997
SPD Smith,1989-06-02,Right hand Bat,Spinner,Batter,142,55,195,18,11,25,5446,1094,9685,164,90,239,43.91,24.86,56.97,6230,872,87.41,125.45,12,0,32,33,5,41,8,1,10,40,17,62,1076,1470,971,377,1008,28,17,19,0.1875,0.15,0.16666666666666666,34.67,22.17,53.05,5.41,7.77,4.11,38.4,17.1,77.3,0,0,0,0,0,0,158,67,109,AUS,2010,2010,2010,Right Hand,21.15616438,21.15616438,21.15616438
SR Patel,1984-11-30,Right hand Bat,Spinner,Allrounder,22,14,9,7,2,0,482,189,151,70,67,42,32.13,15.75,16.77,517,173,93.23,109.24,0,0,0,1,1,0,1,2,2,32,15,10,1187,858,1091,321,421,24,7,7,0.12195121951219512,0.3333333333333333,0.07407407407407407,45.45,45.85,60.14,5.51,7.64,2.94,49.4,36.0,122.5,0,0,1,0,0,0,36,18,6,ENG,2008,2012,2011,Left Hand,23.6630137,27.6630137,26.6630137
SR Tendulkar,1973-04-24,Right hand Bat,Spinner,Batter,452,1,329,41,0,33,18426,10,15921,200,10,248,44.83,10.0,53.78,21368,12,86.23,83.33,49,0,51,96,0,68,20,0,14,270,1,145,8054,4240,6850,12,2492,154,1,46,0.15625,0.08333333333333333,0.3,44.48,12.0,54.17,5.1,4.8,3.52,52.2,15.0,92.1,4,0,2,0,0,0,463,1,200,IND,1989,1989,2006,Right Hand,16.263013700000002,16.263013700000002,33.2630137
SR Watson,1981-06-17,Right hand Bat,Pacer,Allrounder,169,56,109,27,6,3,5757,1462,3731,185,124,176,40.54,29.24,35.19,6365,1006,90.44,145.32,9,1,4,33,10,24,12,3,6,163,49,93,6466,5495,5342,1187,2526,168,48,75,0.1111111111111111,0.26666666666666666,0.18181818181818182,31.79,24.72,33.68,4.95,7.65,2.75,38.4,19.3,73.2,3,1,0,0,3,0,190,58,59,AUS,2002,2005,2006,Right Hand,21.11506849,24.11506849,25.11506849
SS Iyer,1994-12-06,Right hand Bat,Spinner,Batter,54,47,24,6,11,2,2383,1104,811,128,74,105,49.64,30.66,36.86,2353,811,101.27,136.12,5,0,1,18,8,5,1,4,2,5,1,1,37,6,39,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.32,6.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,59,51,14,IND,2017,2021,2017,Right Hand,22.64657534,26.64657534,22.64657534
SSJ Brooks,1988-10-01,Right hand Bat,Spinner,Batter,29,12,24,1,1,0,842,218,553,101,56,111,30.07,19.81,23.04,1114,212,75.58,102.83,1,0,1,4,1,3,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,29,13,13,WI,2022,2019,2021,Right Hand,33.82739726,30.827397259999998,32.82739726
STR Binny,1984-06-03,Right hand Bat,Pacer,Allrounder,11,2,10,3,0,1,230,35,194,77,24,78,28.75,17.5,21.55,246,29,93.49,120.68,0,0,0,1,0,1,1,0,2,12,3,7,490,450,439,54,258,20,1,3,1.5,0.07142857142857142,0.08333333333333333,21.95,54.0,86.0,5.37,10.8,3.44,24.5,30.0,150.0,0,0,1,0,0,0,14,3,6,IND,2014,2014,2015,Right Hand,30.15342466,30.15342466,31.15342466
SW Poynter,1990-10-18,Right hand Bat,Unknown,Batter,19,21,2,5,6,0,185,240,1,36,39,1,13.21,16.0,0.5,278,213,66.54,112.67,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,21,25,1,IRE,2014,2019,2015,Unknown,23.78082192,28.78082192,24.78082192
Sabbir Rahman,1991-11-22,Right hand Bat,Spinner,Batter,59,47,22,7,5,2,1333,977,481,102,80,66,25.63,23.26,24.05,1461,819,91.23,119.29,1,0,0,6,4,4,5,3,5,21,9,7,306,144,345,79,98,3,6,0,0.08333333333333333,0.2727272727272727,0.0,115.0,13.16,0.0,6.76,6.49,4.08,102.0,12.1,0.0,0,0,0,0,0,0,66,48,11,BAN,2014,2016,2014,Right Hand,22.68493151,24.68493151,22.68493151
Salman Butt,1984-10-07,Left hand Bat,Spinner,Batter,78,23,62,4,2,0,2725,595,1889,136,74,122,36.82,28.33,30.46,3572,551,76.28,107.98,8,0,3,14,3,10,15,1,6,6,0,5,69,137,90,0,106,0,0,1,0.0,0.0,0.027777777777777776,0.0,0.0,106.0,7.82,0.0,4.64,0.0,0.0,137.0,0,0,0,0,0,0,78,24,33,PAK,2004,2003,2007,Right Hand,19.810958900000003,18.810958900000003,22.810958900000003
Sarfaraz Ahmed,1987-05-22,Right hand Bat,Spinner,Batter,91,42,95,22,12,14,2315,818,3031,105,89,118,33.55,27.26,37.41,2635,653,87.85,125.26,2,0,4,11,3,21,1,2,4,1,0,0,12,0,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,117,61,54,PAK,2007,2010,2010,Right Hand,20.186301370000002,23.186301370000002,23.186301370000002
Shadab Khan,1998-10-04,Right hand Bat,Spinner,Allrounder,44,52,11,11,14,2,855,679,300,86,52,56,25.9,17.86,33.33,997,486,85.75,139.71,0,0,0,4,1,3,3,6,0,67,96,11,3388,954,2960,2522,513,85,107,14,0.14814814814814814,0.5,0.0967741935483871,34.82,23.57,36.64,5.24,7.24,3.22,39.8,19.5,68.1,5,3,0,0,0,0,70,104,6,PAK,2017,2017,2017,Right Hand,18.81917808,18.81917808,18.81917808
Shahidullah,1999-02-06,Left hand Bat,Spinner,Allrounder,3,3,1,0,1,0,39,72,0,37,49,0,13.0,36.0,0.0,71,59,54.92,122.03,0,0,0,0,0,0,0,1,1,1,0,1,18,30,16,0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.33,0.0,1.2,0.0,0.0,0.0,0,0,0,0,0,0,3,3,1,AFG,2022,2021,2023,Left Hand,23.47671233,22.47671233,24.47671233
Shahriar Nafees,1985-05-01,Left hand Bat,Unknown,Batter,75,1,48,5,0,0,2201,25,1267,123,25,138,31.44,25.0,26.39,3167,17,69.49,147.05,4,0,1,13,0,7,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,75,1,24,BAN,2005,2005,2006,Unknown,20.24383562,20.24383562,21.24383562
Shakib Al Hasan,1987-03-24,Left hand Bat,Spinner,Allrounder,234,127,123,31,17,7,7570,2551,4505,134,84,217,37.29,23.19,38.83,9138,2105,82.84,121.18,9,0,5,56,13,31,12,9,5,241,126,113,12575,15057,9360,3117,7387,317,149,237,0.1724137931034483,0.25,0.19444444444444445,29.52,20.91,31.16,4.46,6.81,2.94,39.6,18.4,63.5,10,6,4,2,19,2,247,129,67,BAN,2006,2007,2006,Left Hand,19.34794521,20.34794521,19.34794521
Shamsur Rahman,1988-06-05,Right hand Bat,Unknown,Batter,10,8,12,0,0,0,266,86,305,96,53,106,26.6,10.75,25.41,350,85,76.0,101.17,0,0,1,2,1,0,2,2,1,1,0,1,6,6,13,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0,10,9,6,BAN,2013,2014,2013,Unknown,25.147945210000003,26.147945210000003,25.147945210000003
Shan Masood,1989-10-14,Left hand Bat,Pacer,Batter,9,17,62,0,4,0,163,395,1778,50,65,156,18.11,30.38,28.67,234,324,69.65,121.91,0,0,4,1,3,9,2,2,8,0,0,10,0,144,0,0,92,0,0,2,0.0,0.0,0.16666666666666666,0.0,0.0,46.0,0.0,0.0,3.83,0.0,0.0,72.0,0,0,0,0,0,0,9,19,33,PAK,2019,2013,2022,Right Hand,29.79178082,23.79178082,32.79178082
Sharjeel Khan,1989-08-14,Left hand Bat,Spinner,Batter,25,18,2,0,0,0,812,406,44,152,59,40,32.48,22.55,22.0,716,305,113.4,133.11,1,0,0,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25,21,1,PAK,2013,2017,2013,Right Hand,23.95890411,27.95890411,23.95890411
Shubman Gill,1999-09-08,Right hand Bat,Spinner,Batter,44,20,46,7,2,4,2271,539,1492,208,126,128,61.37,29.94,35.52,2195,378,103.46,142.59,6,1,4,13,3,6,1,1,4,1,0,1,12,7,11,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.85,0.0,0.0,0.0,0,0,0,0,0,0,44,20,25,IND,2019,2020,2023,Right Hand,19.89041096,20.89041096,23.89041096
Shuvagata Hom,1986-11-11,Right hand Bat,Spinner,Allrounder,3,4,15,1,2,4,70,35,244,35,16,50,35.0,17.5,22.18,86,35,81.39,100.0,0,0,0,0,0,1,0,0,3,1,4,11,12,846,9,71,506,0,2,8,0.0,0.05555555555555555,0.030303030303030304,0.0,35.5,63.25,4.5,6.45,3.58,0.0,33.0,105.7,0,0,0,0,0,0,4,5,8,BAN,2011,2014,2016,Right Hand,24.71506849,27.71506849,29.71506849
